"Video Art Display Wall",44.978404,-93.268515
"Messiah Church",44.958945,-93.26539
"Historical Photo",44.980289,-93.273505
"Evolving Along the River",44.985157,-93.265335
"Men in War Service",44.980917,-93.274189
"Monte Carlo ",44.984817,-93.271837
"Dinkytown Post Office",44.980959,-93.236589
"Bridging the Stream",44.984524,-93.264453
"Biomedical Library ",44.97174,-93.231626
"Stone Spheres",44.979903,-93.264505
"Cowboy Jacks Mural",44.981544,-93.274113
"Beautiful U Day 2000",44.988681,-93.263122
"Pizza Lucé",44.981668,-93.273324
"Park Gazebo",44.991292,-93.263263
"Goldy the Gopher Statue",44.973096,-93.234842
"A Great Waterfall",44.985247,-93.266133
"Mississippi Pioneers",44.991771,-93.263848
"Snake Bench Art",44.979878,-93.265722
"North Loop Historical Plaque",44.981404,-93.272989
"Urban Insight",44.974935,-93.279665
"Moose Utility Box",44.992391,-93.263138
"Hypertension",44.979598,-93.26565
"Churchill Fountain",44.982392,-93.265184
"Band Box Diner",44.969076,-93.263353
"Growth Of Commerce",44.984683,-93.265962
"Minnesota African American Museum",44.966026,-93.273111
"Whittier Alliance Neighborhood Assoc Art Project",44.962569,-93.271416
"OTITC sign",44.967235,-93.262673
"Sojourn Campus Church",44.977609,-93.230557
"3rd & Franklin Utility Box",44.962582,-93.272851
"Frank Lloyd Wright Bridge",44.967001,-93.272706
"Brown Memorial",44.968829,-93.263663
"Welcome To Minneapolis Mural",44.962725,-93.27195
"Historic United States Office Building",44.980644,-93.263894
"Aztec Wall",44.976851,-93.267258
"Prisms Wall Mural",44.973676,-93.272038
"Foshay Tower",44.974492,-93.271577
"Loop Station Post Office",44.975182,-93.271108
"Vibrant City Mural",44.974832,-93.271705
"Continental Hotel",44.972643,-93.277555
"Community Sculpture By William Saltzman 1978",44.974718,-93.271125
"The Liberal Arts Plaque",44.975913,-93.235652
"Hanging Stones",44.976911,-93.267609
"Central Lutheran Church",44.970941,-93.27314
"AT&T Tower",44.974212,-93.272492
"Blue Spheres Fire",44.976938,-93.268328
"Cascading Waters",44.974353,-93.267932
"Columns And Marble Arches",44.98246,-93.268081
"The Gokstad Ship",44.974782,-93.265779
"Coffman Union Fountain",44.972693,-93.235358
"First Hydroelectric Plant",44.980716,-93.257701
"Little Earth - North Gate",44.959043,-93.247468
"Al-Madinah Cultural Center Dedicated Bench",44.977794,-93.233616
"Wine Seller Family Tree",44.988449,-93.256522
"Charlie Brown With Flowers",44.971277,-93.231302
"University Baptist",44.980497,-93.237866
"The Lloyd Extractor",44.973334,-93.230413
"Mayo Memorial Auditorium",44.972713,-93.233109
"Twilight Zone",44.975329,-93.278873
"Ely Greenstone Core Statue",44.977148,-93.234751
"Hennepin Ave Mural",44.974688,-93.280116
"Saint Anthony Main ",44.985015,-93.253948
"Metallic Tree",44.973129,-93.275348
"East River Parkway",44.964465,-93.221009
"Dancer in the Snow",44.989033,-93.255027
"Ard Godfrey Residence",44.986602,-93.255732
"Hennepin County Library - Southeast",44.981033,-93.237657
"Extending The U",44.984392,-93.181608
"Tony's Diner Mural",44.980907,-93.235926
"Building Dreams Snoopy",44.969443,-93.22692
"Homes Park Band Shell",44.98771,-93.251415
"Environmental Management Urn ",44.976248,-93.221856
"Vfw Research Center",44.972227,-93.230458
"William Mayo bust",44.972792,-93.23271
"Foreign Academies",44.974927,-93.231592
"Rider",44.989599,-93.253776
"Mariucci Arena",44.977704,-93.227235
"University of Minnesota Emergency Response",44.972069,-93.233542
"Welcome to Gopherburger",44.974129,-93.22696
"Ceresota",44.979657,-93.259744
"Outdoor Mural At Modist Patio",44.985063,-93.276444
"CMB Art Installation ",44.975268,-93.231651
"Minneapolis Event Crnter",44.984843,-93.254195
"Nicollet Island Inn",44.985814,-93.260708
"Orchestra Hall",44.971988,-93.274679
"Darby's Patio",44.984562,-93.275645
"What Is Urban Archaeology",44.979918,-93.256752
"Mill District Lion ",44.978884,-93.25924
"Kneeling Woman Statue",44.975159,-93.231002
"The West Side Milling District",44.980335,-93.255829
"Bricks & Mortar St. Anthony Display",44.979814,-93.259149
"Eagle Bolt/ Underground",44.978434,-93.260697
"First Permanent Crossing of the Mississippi",44.986104,-93.261376
"Joseph N. Nicollet",44.98548,-93.26068
"Forsaken Skyway",44.977596,-93.219581
"Yuyart",44.988943,-93.252245
"Trains Can’t Swim",44.980729,-93.261023
"Sawdust Flour And Fire Milling Industry Display",44.980196,-93.259153
"President Lotus D.  Coffman's Chair",44.972957,-93.23556
"Stanley Erlandsen Memorial",44.972051,-93.234304
"Stone Arch Bridge",44.980891,-93.258777
"Medical Innovators Mural",44.972424,-93.231493
"Ninjas and Turtles",44.957114,-93.287413
"Coffman Union Mural West",44.972833,-93.235836
"Folwell Plaque",44.978061,-93.23489
"St. Anthony Falls Lower Trail Blocks",44.982571,-93.253178
"Woman's Club",44.967665,-93.284949
"Sweet Dreams",44.959011,-93.287412
"Ornamental Lantern",44.97607,-93.235176
"Rock Sculpture And Garden",44.962556,-93.281026
"Powell Hall Cupola",44.97183,-93.231988
"Building the Industry",44.980984,-93.252123
"Picturing Peace Power Box",44.978117,-93.259893
"Human Migration Mapping",44.972417,-93.232873
"Corner Stones",44.973841,-93.279779
"Mill City Dock Ruins",44.980065,-93.257318
"Loring Pasta Bar Artwork",44.980447,-93.236314
"Max Joseph Osterbauer",44.972426,-93.232425
"Alumni Wall of Honor",44.973946,-93.22734
"Lucy CEO",44.971153,-93.230504
"River Of Light",44.97088,-93.224994
"Welcome Welcome Mural",44.991766,-93.228706
"Dave Winfield Life-size Bobblehead",44.976092,-93.223117
"Little Red Como Little Free Library",44.987989,-93.221426
"Sallys Gopher Statues",44.973459,-93.228538
"The Oakland- Stevens Square Historic District 1989",44.96411,-93.275415
"Minneapolis Diagonal Trail Como Neighborhood Sign",44.991224,-93.226935
"Richard Macnamara Memorial Plaque",44.973584,-93.227971
"Sportsman's Inn",44.98775,-93.221747
"Historic Hennepin County Minnesota Bridge 27538",44.986354,-93.260854
"this is a blank slate",44.991296,-93.22489
"Civil Engineering Landmark Plaque ",44.980588,-93.254507
"Seaside Mural",44.987574,-93.22566
"University Of Minnesota Welcome Sign",44.970394,-93.223118
"TCF Bank Stadium East",44.97628,-93.222856
"Living on Campus",44.971471,-93.228863
"Statue and Garden",44.95713,-93.279129
"Historic Blarney Pub & Grill",44.980843,-93.235374
"Metal Man Sculpture",44.975162,-93.231223
"The Machine Shop",44.984485,-93.252578
"The Metal Piper",44.984766,-93.253661
"WWI Veterans Memorial Plaque",44.974503,-93.235845
"Marie Manthey",44.973293,-93.235975
"Al's Breakfast",44.980983,-93.235549
"Lillehei Heart Institute",44.977598,-93.221893
"Glaser/Mooty Plaza",44.974475,-93.227772
"Stadium Village Church",44.971262,-93.226803
"Stone Arch",44.98112,-93.251366
"Big Wooden Gopher",44.97561,-93.230565
"Prospect Park Community Garden",44.972263,-93.21487
"Picturing Peace",44.978528,-93.261482
"2010 Sculpture",44.991377,-93.224393
"Cooke Hall 1934",44.976056,-93.230025
"Stampede Mural",44.960598,-93.188797
"Lost Animals",44.960766,-93.188655
"Medical School Wall Of Scholarship ",44.972183,-93.231123
"C Walton Lillehei Museum",44.971252,-93.232605
"Dow Art Gallery",44.961811,-93.192714
"Lawrence C Weaver and Katherine J Densford Plaque ",44.973445,-93.230815
"The Commons Fountain",44.9741,-93.229526
"Saint Anthony Park Library",44.981019,-93.193556
"Milwaukee Road Depot Hotel",44.979757,-93.262236
"Golden Lions",44.977068,-93.230269
"University Of Minnesota Welcome ",44.980925,-93.187033
"Finnish Bistro",44.981479,-93.194905
"Read a Wise Choice",44.98121,-93.193691
"Changing the Shape of the Fall",44.980491,-93.255374
"Young Men's Christian Association",44.975984,-93.275967
"CTC Community Center",44.979184,-93.183518
"George Chase Christian",44.971343,-93.233031
"Minneapolis Post Office",44.975705,-93.280809
"Goldstein Museum of Design",44.985276,-93.183355
"Painted Flower Mural ",44.974004,-93.229914
"Van Dusen Mansion",44.963966,-93.279554
"Park Fountain ",44.971105,-93.279478
"Painted Beverages Box",44.976427,-93.276754
"Franklin Fountain",44.962523,-93.2745
"Jazz Mural ",44.980218,-93.236279
"White Bike Memorial",44.962634,-93.224156
"Home Economics",44.985771,-93.183454
"Magus Books and Herbs",44.98105,-93.23693
"3201 East Franklin Avenue Grand Rounds Sign",44.962545,-93.224561
"Grain Belt Mural",44.962485,-93.227032
"West River Parkway At Franklin Turn Off",44.961958,-93.223518
"Soil Science Building ",44.986937,-93.183574
"TCF Bank Stadium West",44.976478,-93.225971
"Floral Art Plate",44.976853,-93.272038
"Swirling Vortex",44.973948,-93.224757
"Skyway Pyramid",44.975566,-93.271788
"Lower Sioux Indian Community ",44.975997,-93.225856
"DQ Club",44.975794,-93.225011
"Station 19",44.976023,-93.226789
"Stadium Village Light Rail Mural",44.974782,-93.222941
"Decorative Round Bench",44.976459,-93.270128
"Gaviidae Loon",44.977191,-93.271417
"The Family By Paul T Granlund",44.977076,-93.270659
"Dinkytown Mural",44.980262,-93.23441
"Eastside Light Rail Wheel Art",44.967154,-93.205714
"Foxy Falafel",44.965205,-93.197693
"University Of Minnesota Geological Survey",44.967056,-93.20598
"Mary Tyler Moore",44.976752,-93.272461
"Birds And Bulls",44.963041,-93.195505
"Barker Center for Dance ",44.968804,-93.242703
"Showers from Above",44.976358,-93.271714
"Augsburg Community Garden",44.967273,-93.243578
"Franklin Avenue Transit Station",44.962747,-93.247162
"Historic Watchtower ",44.965393,-93.203619
"Figure at Riverside Plaza",44.968183,-93.248955
"Twins Mural",44.97716,-93.272178
"Rappahannock Flats",44.971338,-93.26563
"Little Free Library",44.9575,-93.222305
"Prospect & Bedford Mural",44.968115,-93.209275
"Rand Tower Historic Building",44.977289,-93.269871
"Terrific Turquoise Teacup",44.968677,-93.209927
"Skymax 5 Tower",44.96846,-93.208019
"Zigurat",44.976256,-93.272495
"Great American Renaissance",44.968158,-93.20892
"Gethsemane Church",44.972446,-93.268256
"Sphere of Water",44.981637,-93.26608
"Torch",44.972018,-93.214975
"U Garden Dragon",44.972158,-93.217108
"Saint Marys Avenue Southeast Post Office",44.971831,-93.216543
"Urban Growlers ",44.97006,-93.1927
"International Brotherhood of Teamsters",44.970426,-93.213331
"Surly Nation mural",44.973095,-93.210098
"8th St Grill",44.975268,-93.272008
"Giant Menorah",44.975931,-93.271901
"Sustainability Reborn",44.981968,-93.27618
"The Loon Cafe",44.980394,-93.274007
"Minneapolis Model Golf",44.977325,-93.272999
"Barristers Trust Building",44.97942,-93.264372
"The Gay 90's",44.980378,-93.271685
"TC Mickey Statue",44.981961,-93.276451
"Cancer Survivors Park",44.981552,-93.268106
"Assemblies of God Minnesota District",44.969375,-93.267204
"Stevens Square Mural",44.963701,-93.272612
"Community Gathering Mural",44.967095,-93.263258
"Unnamed Wave Sculpture",44.980582,-93.266359
"The Straitgate Church",44.962905,-93.265374
"Sky Way Player",44.980054,-93.266106
"Knowledge",44.980658,-93.268338
"Rosenthal Mural",44.980285,-93.273093
"Peavey Park Sculpture",44.962534,-93.262802
"Touring Minneapolis",44.977916,-93.264513
"Historic Photo Display",44.980129,-93.273237
"Flying Free Mural",44.966638,-93.262678
"Lee's Cocktail Lounge",44.978815,-93.28177
"Del Kingsriter Center ",44.969325,-93.263421
"Dragon Above A Door",44.970893,-93.273946
"Tip the Bellboy",44.980523,-93.263281
"Garden of Spheres",44.980168,-93.265524
"Mctc Artwork",44.973206,-93.283329
"Our Family Tree",44.978269,-93.268947
"Cedar Field Park",44.957101,-93.24746
"Target Center Music Tile Pillar",44.979361,-93.275399
"Water Tower",44.982297,-93.276188
"Inbound Brewery ",44.985563,-93.28119
"CUHCC Mural",44.962277,-93.252175
"Concrete Art",44.962829,-93.252405
"Bethlehem Baptist",44.969234,-93.254761
"Auto Radiator Repair Mural",44.986084,-93.285635
"Mary in the Garden",44.961111,-93.265966
"Hispanic Rock Sculpture",44.963836,-93.262393
"Washburn Fair Oaks Historic Marker",44.960807,-93.275131
"Historic Building (Stevens & 22nd)",44.961125,-93.275419
"Gale Mansion",44.961367,-93.275104
"American Indian Cultural Utility Box",44.962669,-93.252105
"Elliot Park",44.969531,-93.258352
"Luther Farrington House",44.961783,-93.275537
"MCAD Ziggurat",44.957367,-93.274361
"Red Sculpture",44.95635,-93.234359
"Elwell Park",44.985956,-93.24337
"Dinosaur Bones",44.990861,-93.192315
"Memory Lanes and Lounge",44.956117,-93.234896
"Grove Park",44.990272,-93.192059
"Grove Park Little Free Library",44.989945,-93.191879
"Gopher",44.99187,-93.197082
"Sculpture at UMN Law School",44.973541,-93.244556
"Picturing Peace Sunset",44.977527,-93.260486
"West River Parkway",44.973527,-93.241271
"Legacy Luke 9:11 Sculpture",44.967717,-93.238599
"Open Book",44.975661,-93.254119
"Metro Archway",44.974872,-93.259714
"Field 1",44.974751,-93.245167
"Picturing Peace Box Shadows",44.974697,-93.261313
"Rocking Lucy",44.967531,-93.238889
"Bobby and Steve's Car",44.973905,-93.251077
"Brian Coyle Community Center",44.970486,-93.250405
"Clockwork Active Media Systems",44.991606,-93.230379
"If you insist..",44.991378,-93.230285
"Flower & Bird Painted Electric Boxes",44.962626,-93.229912
"Don Quixote Sculpture",44.972999,-93.244672
"Theater in the Round",44.97254,-93.246858
"Seward Co-Op Mosaic",44.962664,-93.230479
"St Mary's Hospital Plaque",44.966745,-93.236803
"Water Cannons",44.975609,-93.266849
"Birchwood Cafe",44.957351,-93.223495
"Louvre It or Leave It - Gallery A",44.97669,-93.269697
"Commonwealth Terrace Co-op Northeast Playground",44.979669,-93.183923
"Greyhound Statue",44.97699,-93.27845
"Wells Fargo Stage Coach",44.977252,-93.27055
"LaSalle Totem",44.976219,-93.274918
"BBQ Manhole Cover",44.978755,-93.272959
"Washburn Fair Oaks Historic Apartment Building",44.962044,-93.27418
"Igor Memorial",44.982043,-93.19147
"Picturing Peace Power Box : Helping Hand",44.969853,-93.265222
"X Play Structure Sculpture",44.958028,-93.190946
"Any Distance in any Direction",44.976334,-93.268422
"Former Plymouth Congregational Church",44.975673,-93.273108
"Nicollet Mall Light Rail Station",44.978473,-93.270034
"Cozmik Fountain",44.976209,-93.2755
"Site of St. Mark's Episcopal Church 1870 - 1908",44.978339,-93.27302
"Chipotle Burrito Guy",44.978203,-93.271308
"Fishing in the Neighborhood",44.96836,-93.284117
"Tea Drinking Barbarians",44.976697,-93.268997
"Sculpture - Green Space - Minn",44.978052,-93.265256
"Eagles",44.970355,-93.275548
"Dar Al-Farooq",44.98733,-93.228713
"Murray's",44.978435,-93.272441
"Lyon's Art",44.97859,-93.272797
"Charles M Loring ",44.969116,-93.282978
"South Feet Plaque",44.976986,-93.273395
"The Free Little Libary",44.970965,-93.280493
"Loring Park",44.967929,-93.28206
"Dinkytowner Cafe Wall Art",44.980688,-93.234932
"Witches Hat And Cauldron Bubble",44.977397,-93.275475
"Playground ",44.977988,-93.18663
"Navigating the Skyways",44.97511,-93.273023
"Ivy Covered Mural",44.971123,-93.263715
"Orpheum Theater",44.976276,-93.277401
"Gazebo",44.975834,-93.18801
"Juris Cup Plaque",44.977532,-93.273786
"Smoke Cloud Mural Signal Box",44.978835,-93.273457
"Park Gazebo",44.971067,-93.280169
"Hodson Hall Garden",44.987874,-93.183521
"Blackstack Brewing",44.96545,-93.182639
"Fallen Man II",44.977785,-93.27081
"City In White And Red With Blue Sky",44.978132,-93.272962
"IDS Lobby Fountain",44.976563,-93.272177
"Masonic Temple",44.979008,-93.273614
"Memorial Grove",44.98211,-93.186847
"First Baptist Church",44.975079,-93.277468
"Sea of Hands",44.975181,-93.277174
"Shield (Djemesj)",44.974202,-93.277954
"Skelobox",44.978045,-93.274495
"Peace Sculpture",44.962813,-93.262718
"Commitment",44.980509,-93.26809
"Wahu Sculpture ",44.973752,-93.222563
"Peace Mural",44.969427,-93.266158
"Tom Kelly Statue",44.980115,-93.276678
"Mozart Playing the Piano",44.976919,-93.269468
"Art Institute of Minnesota",44.975871,-93.276281
"The Enger Building",44.969242,-93.265609
"Wire Sculpture ",44.976914,-93.275178
"Shannon Coon Memorial",44.980742,-93.26803
"Tea House Lions",44.973766,-93.22171
"Flower Art Utility Box",44.987941,-93.22685
"Caspian Tile Mural",44.973465,-93.222017
"Como Co-Op Playground",44.977391,-93.184283
"Peace on Earth",44.978733,-93.185532
"Lake Monster Brewery",44.957696,-93.190792
"Circus Flyers",44.980366,-93.275306
"Core Values",44.982693,-93.26951
"Need Knows No Season Mural",44.977554,-93.279332
"Wheel Sculpture",44.965104,-93.265257
"Friends of the Hennepin County Library",44.980257,-93.270034
"Frame Shop Mural",44.979306,-93.1929
"Desnoyer Park",44.956475,-93.200336
"Luther Seminary",44.983462,-93.19658
"Stonework Bench",44.980007,-93.269798
"Blood and Fire",44.971371,-93.282342
"Cherry Blossoms",44.977804,-93.269224
"Fulton Brewing Company",44.984933,-93.279047
"Old Minneapolis Mural",44.977765,-93.273227
"The Cowles Center for Dance and the Performing Arts",44.979175,-93.27341
"MCTC Dedication Plaque ",44.973098,-93.283955
"The Devils Backbone",44.969933,-93.278757
"Warehouse District Station",44.979916,-93.272987
"Target Field - Kirby Puckett Statue",44.980382,-93.276142
"Papermill Water Tower",44.95794,-93.190575
"Ctc Little Free Library",44.978087,-93.183644
"Gethsemane Garden",44.972038,-93.268722
"Charlie Brown Gets On ""Bass"" Statue",44.980424,-93.195464
"Clinton Field Park",44.957433,-93.271292
"Lion at MIA",44.958943,-93.273349
"Interplanetary Deal",44.975271,-93.193522
"Peavey Fountain & Wading Pool",44.961168,-93.262993
"Gift Shop Monster",44.958695,-93.27318
"Coastal Seafood",44.959457,-93.24245
"Native American Teepee",44.957181,-93.247125
"Picturing Peace Powerbox I",44.970459,-93.263069
"East Phillips Park Baseball Diamond",44.960678,-93.248955
"Growing Lots Urban Farm",44.961224,-93.244517
"Warehouse District Post Office",44.980103,-93.275336
"Be Where You're At Plaque",44.977194,-93.273651
"Lady of the River Statue ",44.985967,-93.22481
"Granite Pole",44.976943,-93.266356
"St. Anthony Park Baseball Diamond",44.983581,-93.202255
"Butler Square",44.980565,-93.275538
"Gospel Light Baptist Church",44.962235,-93.262442
"Crowne Plaza's Skygarden Water Feature",44.97616,-93.269938
"Whistle Whip Bill",44.971362,-93.278283
"Harmon Killebrew Statue",44.980596,-93.276241
"800 Transfer Sculpture",44.965194,-93.185558
"Pullman Cars",44.964782,-93.184534
"Blue Birds Placard",44.959841,-93.274892
"Movement Arts Center",44.962526,-93.240173
"BLIND, Inc.",44.961049,-93.27615
"MIA Tile Labyrinth",44.958129,-93.274453
"Musical Pipes",44.96612,-93.240456
"MIA Abstract Sculpture 3",44.957704,-93.274338
"Agharta Records",44.965162,-93.201072
"Green Thumb Mural",44.96304,-93.252366
"Native American Power Box",44.962643,-93.256011
"18th Street Ramp Mural",44.964536,-93.251736
"The Center For Changing Lives",44.958649,-93.265991
"New Century Theater",44.977482,-93.272293
"Steel MCAD Sculpture",44.957373,-93.274052
"Mount Binary Painting",44.973433,-93.269851
"Rain Gardens",44.966871,-93.241682
"Skyway Clock Bridge",44.974615,-93.273339
"Nomad Pub Patio Mural",44.968678,-93.246956
"Bucks Of Franklin ",44.96266,-93.255749
"Eugene Merrill House",44.961187,-93.274266
"MIA",44.958952,-93.274097
"MIA Abstract Sculpture",44.958324,-93.273592
"Decapitated Head at MIA",44.958999,-93.273049
"Washburn Fair Oaks Park",44.959335,-93.275031
"Mural Power Box",44.959295,-93.273018
"Sown Seed Potential Mural",44.963218,-93.262465
"Dancing Tree",44.958245,-93.274092
"Story Teller Mural",44.963181,-93.252725
"Elisha and Lizzie Morse Jr. House",44.959243,-93.281105
"George Washington Statue",44.959674,-93.274705
"MCAD Mural",44.956252,-93.274479
"Sesquicentennial Tribute",44.959714,-93.275156
"Armistice Day Plaque",44.963203,-93.200673
"Angel Statue",44.959042,-93.273866
"Spirit of St. Stephen's Church",44.960575,-93.275501
"MIA Abstract Sculptue 2",44.957941,-93.273944
"Peavey Park",44.961046,-93.262727
"Eli's East",44.991306,-93.247252
"Wing Sculpture",44.963881,-93.241096
"Vet Med Memory Garden",44.982655,-93.183748
"Wright Building",44.962416,-93.192137
"Rose Township One Room School",44.991543,-93.187371
"Community Learning Garden",44.986799,-93.184806
"Louvre It or Leave It",44.976466,-93.269083
"Hit Harder",44.975595,-93.27342
"Milwaukee Ave Mini Park",44.960918,-93.23991
"Bell Museum of Natural History",44.99133,-93.18739
"Tokkummaa Warra Hoola Fi Leencaa",44.960889,-93.231295
"Convention Center Indoor Mural",44.969881,-93.272088
"Riverside Park",44.965413,-93.232855
"Dr Norman Borlaug",44.986457,-93.184777
"Lion Sculpture Bench",44.975944,-93.268958
"Olson Campus Center",44.985777,-93.196721
"Peaceful Patch Community Garden",44.957709,-93.258977
"Lower Riverside Park",44.966706,-93.22927
"Outside Seating",44.962879,-93.237928
"Riverside Community Association Flagpole",44.96565,-93.231009
"A Key To My Heart",44.983968,-93.182715
"Ameriprise Fountain",44.972462,-93.270103
"Mystics Knights-The Sea Ldg",44.976334,-93.268818
"Spirits Sculpture",44.971102,-93.260549
"Gortner Laboratory of Biochemistry ",44.985619,-93.182285
"Westminster Presbyterian Church",44.971366,-93.275138
"Bluebird Mosaic",44.956348,-93.178664
"Riverside Gazebo",44.975443,-93.240573
"The Skilled Hand",44.973531,-93.283822
"Medtronic Sculpture",44.974093,-93.259181
"Old Oaks",44.95619,-93.178899
"Seward Co-op Rain Garden",44.962172,-93.229981
"Pine Cone Sewer Cap",44.977406,-93.27193
"Eritrean Community Center",44.957667,-93.181427
"Avian Sculpture ",44.974574,-93.274146
"Rand Tower ""The Winged Man""",44.97732,-93.26966
"Riverside Plaza Pole Lights",44.969063,-93.248236
"Little Free Library",44.990879,-93.2309
"Picturing Peace Powerbox",44.970391,-93.262722
"My Neighborhood Mural",44.965363,-93.278131
"White Rabbit",44.957332,-93.223182
"Historic Apartment Building",44.963817,-93.276708
"110 W Grant Street Fountain ",44.970476,-93.280632
"Sun Sparks",44.965921,-93.241134
"Target Field - Twins Dog Statue ",44.98319,-93.277924
"Schulze School Of Entrepreneurship",44.973959,-93.277448
"Playground ",44.977416,-93.185629
"Commerce Station Post Office",44.978135,-93.263565
"Sid Hartman Statue",44.979571,-93.275054
"Fly Like an Eagle",44.974029,-93.275107
"Ole Bull Statue",44.971728,-93.284067
"Gladiator",44.977377,-93.275858
"Joy Of Music",44.973513,-93.275557
"Horse Lamp",44.973642,-93.27443
"Muchas",44.979884,-93.271847
"Complex Climber",44.975815,-93.261026
"University of St Thomas B School Clock",44.974415,-93.276441
"The News Room",44.9741,-93.274749
"Minneapolis Central Library",44.980323,-93.26974
"Indian Head",44.982794,-93.272206
"Sunset Box",44.978486,-93.273823
"All Star Game Peanuts Characters",44.970668,-93.274631
"Murphy Square Anniversary Sphere",44.965186,-93.239817
"Marion Ross's Star",44.97701,-93.275949
"East Bank Stop",44.973681,-93.230871
"Artwork In MCTC Science Center",44.973957,-93.282028
"Target Elephants",44.974962,-93.274671
"1919 Bicycle Mural",44.958104,-93.18018
"State Theatre Mural",44.976723,-93.275709
"Midtown Sound Musical Window Covers",44.956229,-93.182148
"Our Savior's Lutheran Church",44.959245,-93.262248
"Pantages Theater",44.977778,-93.275272
"Inner City Church of Minneapolis",44.96473,-93.265295
"Prohibition Runner",44.979381,-93.271637
"Healing Stones",44.95634,-93.262821
"Lily Paads In Venetian 1",44.968105,-93.274042
"Youth Art and Media Works Mural",44.967597,-93.277579
"Lyle a French Portrait",44.973166,-93.231845
"Loop Station Post Office",44.976251,-93.274242
"Bell Museum + Planetarium",44.99113,-93.187944
"Corner Stone",44.966729,-93.235444
"Bob Dylan Mural",44.979305,-93.272188
"Fish Salmon Sculpture",44.971037,-93.276877
"United Noodles",44.957877,-93.242151
"Famous 19 Bar",44.967634,-93.278827
"Little Earth South Gate",44.95655,-93.247188
"Fish Art Brass Plate",44.976769,-93.27171
"1987 Championship MN Twins Roster Pennant",44.98058,-93.277301
"Nicollet Mall Wolf",44.970059,-93.274402
"The Lumber Exchange",44.979572,-93.272204
"West River Parkway",44.966151,-93.227618
"Picturing Peace Power Box Family",44.97052,-93.266767
"Light Rail Art ",44.971464,-93.215244
"Hong Kong Noodles Restaurant",44.973693,-93.225453
"Matthews Park- Seward South",44.95752,-93.232803
"Peace prayer",44.973921,-93.270406
"Art Boxes",44.972969,-93.266467
"Nicollet Mall Plaque",44.979945,-93.269527
"Desnoyer Park Improvement",44.956956,-93.200483
"Insight brewing company ",44.991836,-93.213039
"Como Community Co-op South Playground ",44.988445,-93.214182
"Salvation Army Hope Harbor",44.978858,-93.278961
"Dental Arts Carving",44.981782,-93.195246
"Como Station Post Office",44.982557,-93.195678
"Curvilinear 1 and 2",44.975867,-93.273335
"Joy of Music",44.972716,-93.273202
"Geometric Sculpture ",44.98843,-93.207284
"Minneapolis Brass Plate",44.978123,-93.272287
"Snoboy",44.982765,-93.2823
"Artistic Wood Wall",44.963603,-93.251362
"Duck Art Plate",44.975316,-93.273728
"Turtles on a Half Shell",44.980523,-93.266674
"Historic Mansion 22nd, Blaisdell",44.961064,-93.280054
"Ids Center Scale Model",44.975877,-93.272561
"Phoenix Rising",44.976372,-93.26654
"East Village Horse Statue",44.968853,-93.258003
"First Minneapolis Building Of the New Millennium",44.976063,-93.272984
"Wells Fargo Mural on Olson",44.984992,-93.285061
"Target Field Station ",44.982986,-93.279224
"Hotel Ivy Historic Structure",44.971437,-93.2729
"LittleFreeLibrary 0340",44.968409,-93.214322
"International Harvester of America",44.987375,-93.276318
"The Fourth Sister",44.962842,-93.254095
"Chergosky Park",44.962625,-93.212488
"Pop Art Mural",44.986605,-93.275745
"Gluek's Restaurant Wall Mural",44.979397,-93.274201
"The Balmoral",44.970393,-93.26646
"Hail Minnesota",44.973766,-93.274963
"Memory Vessels",44.975721,-93.26793
"Nicollet Mall Poem",44.98054,-93.268958
"Sherwin-Williams Building",44.986691,-93.278089
"Mindekirken Norwegian Memorial",44.961899,-93.25994
"Cedar Station Cheetah Mural",44.968219,-93.250743
"Augsburg Field Bubble",44.965031,-93.237791
"Nicollet Mall Design Placard",44.970112,-93.277997
"Native American Mosaic",44.980413,-93.269381
"Nice Ride Station",44.963587,-93.195856
"Waterfall at Skyscape",44.971069,-93.265636
"Murphy Square Park",44.965159,-93.240127
"The Oak Grill",44.976504,-93.273694
"Fish Electric Box",44.957493,-93.234521
"Wells Fargo History Museum",44.977283,-93.270682
"Gateway Dog Park",44.97078,-93.269521
"Hennepin County Law Library",44.975871,-93.266556
"Gibbs Museum",44.991826,-93.188709
"LaSalle Mansion",44.964806,-93.279695
"Growing In Minnesota",44.987263,-93.183923
"Pressure, Tension, Stress, Release",44.975905,-93.22983
"Assumptions",44.968117,-93.275545
"Merica",44.9695,-93.279174
"Eat Street Directory",44.96968,-93.277959
"Cancer Survivors Park",44.980791,-93.268774
"Math and Geometry",44.973931,-93.23151
"508 Bar & Restaurant ",44.980216,-93.274172
"Target Northern Lights",44.973562,-93.276468
"Messiah Parish Community Center ",44.957129,-93.264054
"Mead Hall Games and Comics",44.967807,-93.279233
"Lumber Mosaic",44.956554,-93.178952
"Sitting Bulls",44.982133,-93.185826
"Dairy Building",44.982178,-93.185352
"Giant Viking Horn",44.973379,-93.258249
"Vikings Ship",44.973382,-93.260194
"Minerva",44.980501,-93.270594
"University Of St. Thomas",44.973701,-93.277884
"Stars on 7th",44.978434,-93.275763
"Wood And Rock",44.976786,-93.183602
"I'm Feeling Good Mural ",44.987988,-93.229612
"Fountain in Cancer Survivors Park",44.981292,-93.268255
"Nicollet Mall Poem",44.981021,-93.268904
"Wirewalk",44.98401,-93.273536
"The Nicollet Mall",44.981111,-93.26856
